wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,camera_intensity_ms,camera_disparity_ms,yolo_node_ms,yolo_infer_ms,yolo_queue_ms,depth_node_ms,depth_crop_ms,depth_distance_ms,depth_publish_ms,safety_node_ms,safety_eval_ms,safety_publish_ms,total_system_latency_ms
2026-04-24T15:42:01.826,1777034521.826356,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,,,0,0,2,0,"[{""cx"":857.14,""cy"":445.26,""w"":85.91,""h"":124.14,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.6876,""depth_m"":null,""depth_valid"":false},{""cx"":590.05,""cy"":438.03,""w"":57.0,""h"":101.32,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.6657,""depth_m"":null,""depth_valid"":false}]",0.6876,857.14,445.26,85.91,124.14,,0.00,3.72,3.72,0.00,,,65.82,65.82,,196.37,194.61,,,,,,,,,262.20
2026-04-24T15:42:01.926,1777034521.926100,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":857.14,""cy"":445.26,""w"":85.91,""h"":124.14,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.6876,""depth_m"":null,""depth_valid"":false},{""cx"":590.05,""cy"":438.03,""w"":57.0,""h"":101.32,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.6657,""depth_m"":null,""depth_valid"":false}]",0.6876,857.14,445.26,85.91,124.14,,2.72,5.43,2.72,2.72,,583.74,52.05,52.05,9.01,196.37,194.61,17.16,1.03,0.25,0.07,0.50,1.13,0.00,0.14,250.58
2026-04-24T15:42:02.026,1777034522.026219,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":857.36,""cy"":445.15,""w"":85.55,""h"":124.47,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.6834,""depth_m"":null,""depth_valid"":false},{""cx"":593.05,""cy"":439.36,""w"":61.02,""h"":99.56,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.6535,""depth_m"":null,""depth_valid"":false}]",0.6834,857.36,445.15,85.55,124.47,,2.13,6.40,4.27,2.13,,583.74,52.05,52.05,9.01,94.56,92.51,17.16,1.03,0.25,0.07,0.50,1.13,0.00,0.14,148.77
2026-04-24T15:42:02.126,1777034522.126522,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":857.36,""cy"":445.15,""w"":85.55,""h"":124.47,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.6834,""depth_m"":null,""depth_valid"":false},{""cx"":593.05,""cy"":439.36,""w"":61.02,""h"":99.56,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.6535,""depth_m"":null,""depth_valid"":false}]",0.6834,857.36,445.15,85.55,124.47,,1.76,7.03,3.52,1.76,,583.74,30.84,30.84,9.01,94.56,92.51,20.07,1.03,0.25,0.07,0.50,1.13,0.00,0.14,127.56
2026-04-24T15:42:02.228,1777034522.228497,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":857.36,""cy"":445.15,""w"":85.55,""h"":124.47,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.6834,""depth_m"":null,""depth_valid"":false},{""cx"":593.05,""cy"":439.36,""w"":61.02,""h"":99.56,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.6535,""depth_m"":null,""depth_valid"":false}]",0.6834,857.36,445.15,85.55,124.47,,1.49,7.46,2.98,1.49,,583.74,35.62,35.62,9.01,94.56,92.51,20.07,1.03,0.25,0.07,0.50,1.13,0.00,0.14,132.34
2026-04-24T15:42:02.326,1777034522.326029,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":594.51,""cy"":440.03,""w"":63.12,""h"":99.01,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.7198,""depth_m"":null,""depth_valid"":false},{""cx"":857.34,""cy"":445.21,""w"":86.04,""h"":123.94,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.6775,""depth_m"":null,""depth_valid"":false}]",0.6775,857.34,445.21,86.04,123.94,,1.30,7.81,3.91,1.30,,583.74,36.25,36.25,9.01,204.43,202.13,183.76,1.03,0.25,0.07,0.50,1.13,0.00,0.14,242.84
2026-04-24T15:42:02.427,1777034522.427010,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":594.51,""cy"":440.03,""w"":63.12,""h"":99.01,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.7198,""depth_m"":null,""depth_valid"":false},{""cx"":857.34,""cy"":445.21,""w"":86.04,""h"":123.94,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.6775,""depth_m"":null,""depth_valid"":false}]",0.6775,857.34,445.21,86.04,123.94,,1.15,8.05,3.45,1.15,,583.74,41.89,41.89,9.01,204.43,202.13,183.76,1.03,0.25,0.07,0.50,1.13,0.00,0.14,248.48
2026-04-24T15:42:02.526,1777034522.526072,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":595.04,""cy"":440.03,""w"":63.39,""h"":98.48,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.7301,""depth_m"":null,""depth_valid"":false},{""cx"":857.66,""cy"":445.04,""w"":85.8,""h"":123.33,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.6643,""depth_m"":null,""depth_valid"":false}]",0.6643,857.66,445.04,85.80,123.33,,1.03,8.26,4.13,1.03,,583.74,38.74,38.74,9.01,254.08,252.18,183.76,1.03,0.25,0.07,0.50,1.13,0.00,0.14,294.97
2026-04-24T15:42:02.626,1777034522.626198,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":595.04,""cy"":440.03,""w"":63.39,""h"":98.48,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.7301,""depth_m"":null,""depth_valid"":false},{""cx"":857.66,""cy"":445.04,""w"":85.8,""h"":123.33,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.6643,""depth_m"":null,""depth_valid"":false}]",0.6643,857.66,445.04,85.80,123.33,,0.94,8.42,3.74,0.94,,583.74,60.49,60.49,9.01,254.08,252.18,18.04,1.03,0.25,0.07,0.50,1.13,0.00,0.14,316.72
2026-04-24T15:42:02.726,1777034522.726211,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":595.63,""cy"":440.98,""w"":63.99,""h"":98.02,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.7508,""depth_m"":null,""depth_valid"":false},{""cx"":857.14,""cy"":447.65,""w"":87.46,""h"":124.3,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.5862,""depth_m"":null,""depth_valid"":false}]",0.5862,857.14,447.65,87.46,124.30,,0.00,10.00,10.00,0.00,,583.74,41.57,41.57,9.01,148.86,146.70,18.04,1.03,0.25,0.07,0.50,1.13,0.00,0.14,192.59
2026-04-24T15:42:02.826,1777034522.826099,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":595.63,""cy"":440.98,""w"":63.99,""h"":98.02,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.7508,""depth_m"":null,""depth_valid"":false},{""cx"":857.14,""cy"":447.65,""w"":87.46,""h"":124.3,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.5862,""depth_m"":null,""depth_valid"":false}]",0.5862,857.14,447.65,87.46,124.30,,0.00,10.00,5.00,0.00,,583.74,37.56,37.56,9.01,148.86,146.70,12.66,1.03,0.25,0.07,0.50,1.13,0.00,0.14,188.58
2026-04-24T15:42:02.926,1777034522.926259,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":596.14,""cy"":440.3,""w"":63.56,""h"":98.19,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.7322,""depth_m"":null,""depth_valid"":false}]",0.7322,596.14,440.30,63.56,98.19,,0.00,10.00,6.67,0.00,,583.74,45.05,45.05,9.01,130.49,128.89,109.20,1.03,0.25,0.07,0.50,1.13,0.00,0.14,177.70
2026-04-24T15:42:03.026,1777034523.026157,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":596.14,""cy"":440.3,""w"":63.56,""h"":98.19,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.7322,""depth_m"":null,""depth_valid"":false}]",0.7322,596.14,440.30,63.56,98.19,,0.00,10.00,5.00,0.00,,583.74,42.13,42.13,9.01,130.49,128.89,109.20,1.03,0.25,0.07,0.50,1.13,0.00,0.14,174.78
2026-04-24T15:42:03.128,1777034523.128667,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":596.09,""cy"":440.75,""w"":63.3,""h"":97.86,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.7324,""depth_m"":null,""depth_valid"":false}]",0.7324,596.09,440.75,63.30,97.86,,0.00,9.95,5.97,0.00,,583.74,40.79,40.79,9.01,177.20,175.80,250.74,1.03,0.25,0.07,0.50,1.13,0.00,0.14,220.15
2026-04-24T15:42:03.226,1777034523.226167,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":596.44,""cy"":440.5,""w"":63.69,""h"":98.39,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.7436,""depth_m"":null,""depth_valid"":false}]",0.7436,596.44,440.50,63.69,98.39,,0.00,10.00,6.67,0.00,,583.74,30.79,30.79,9.01,157.12,155.52,373.25,1.03,0.25,0.07,0.50,1.13,0.00,0.14,190.06
2026-04-24T15:42:03.326,1777034523.326310,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":596.44,""cy"":440.5,""w"":63.69,""h"":98.39,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.7436,""depth_m"":null,""depth_valid"":false}]",0.7436,596.44,440.50,63.69,98.39,,0.00,10.00,5.71,0.00,,583.74,36.61,36.61,9.01,157.12,155.52,373.25,1.03,0.25,0.07,0.50,1.13,0.00,0.14,195.89
2026-04-24T15:42:03.426,1777034523.426076,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":596.37,""cy"":440.37,""w"":64.62,""h"":98.44,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.7438,""depth_m"":null,""depth_valid"":false}]",0.7438,596.37,440.37,64.62,98.44,,0.00,10.00,6.25,0.00,,583.74,69.26,69.26,9.01,139.68,138.06,481.39,1.03,0.25,0.07,0.50,1.13,0.00,0.14,211.10
2026-04-24T15:42:03.526,1777034523.526027,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":596.59,""cy"":440.95,""w"":65.49,""h"":98.31,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.751,""depth_m"":null,""depth_valid"":false}]",0.7510,596.59,440.95,65.49,98.31,,0.00,10.00,6.67,0.00,,583.74,46.65,46.65,9.01,127.08,125.36,575.28,1.03,0.25,0.07,0.50,1.13,0.00,0.14,175.88
2026-04-24T15:42:03.626,1777034523.626354,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":596.59,""cy"":440.95,""w"":65.49,""h"":98.31,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.751,""depth_m"":null,""depth_valid"":false}]",0.7510,596.59,440.95,65.49,98.31,,0.00,10.00,6.00,0.00,,583.74,30.40,30.40,9.01,127.08,125.36,575.28,1.03,0.25,0.07,0.50,1.13,0.00,0.14,159.64
2026-04-24T15:42:03.726,1777034523.726154,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":596.72,""cy"":441.18,""w"":66.4,""h"":98.08,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.7811,""depth_m"":null,""depth_valid"":false}]",0.7811,596.72,441.18,66.40,98.08,,10.02,10.02,10.02,10.02,,763.35,4.18,37.66,4.18,151.40,149.65,619.67,2.76,0.08,0.02,2.56,1.16,0.00,0.09,159.50
2026-04-24T15:42:03.828,1777034523.828062,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":598.02,""cy"":440.74,""w"":67.54,""h"":97.39,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.7619,""depth_m"":null,""depth_valid"":false}]",0.7619,598.02,440.74,67.54,97.39,,4.96,9.92,9.92,4.96,,763.35,39.19,39.19,4.18,150.63,149.22,735.69,2.76,0.08,0.02,2.56,1.16,0.00,0.09,193.73
2026-04-24T15:42:03.926,1777034523.926214,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":598.02,""cy"":440.74,""w"":67.54,""h"":97.39,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.7619,""depth_m"":null,""depth_valid"":false}]",0.7619,598.02,440.74,67.54,97.39,,3.33,10.00,6.67,3.33,,763.35,48.72,48.72,4.18,150.63,149.22,735.69,2.76,0.08,0.02,2.56,1.16,0.00,0.09,203.26
2026-04-24T15:42:04.026,1777034524.025987,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":598.04,""cy"":441.3,""w"":69.79,""h"":97.0,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.774,""depth_m"":null,""depth_valid"":false}]",0.7740,598.04,441.30,69.79,97.00,,2.50,10.01,7.51,2.50,,763.35,30.03,30.03,4.18,137.79,136.38,799.66,2.76,0.08,0.02,2.56,1.16,0.00,0.09,171.73
2026-04-24T15:42:04.126,1777034524.126341,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":601.03,""cy"":441.38,""w"":67.91,""h"":96.07,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.6807,""depth_m"":null,""depth_valid"":false}]",0.6807,601.03,441.38,67.91,96.07,,2.00,10.00,8.00,2.00,,763.35,41.93,41.93,4.18,153.45,150.84,832.15,2.76,0.08,0.02,2.56,1.16,0.00,0.09,199.30
2026-04-24T15:42:04.226,1777034524.226156,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":601.03,""cy"":441.38,""w"":67.91,""h"":96.07,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.6807,""depth_m"":null,""depth_valid"":false}]",0.6807,601.03,441.38,67.91,96.07,,1.67,10.00,6.67,1.67,,763.35,28.59,28.59,4.18,153.45,150.84,832.15,2.76,0.08,0.02,2.56,1.16,0.00,0.09,185.96
2026-04-24T15:42:04.326,1777034524.326337,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":604.63,""cy"":441.29,""w"":69.64,""h"":94.32,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.7299,""depth_m"":null,""depth_valid"":false}]",0.7299,604.63,441.29,69.64,94.32,,1.43,10.00,7.14,1.43,,763.35,67.77,67.77,4.18,142.96,140.97,798.44,2.76,0.08,0.02,2.56,1.16,0.00,0.09,214.65
2026-04-24T15:42:04.426,1777034524.426214,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":607.45,""cy"":442.16,""w"":71.29,""h"":93.09,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.7536,""depth_m"":null,""depth_valid"":false}]",0.7536,607.45,442.16,71.29,93.09,,1.25,10.00,7.50,1.25,,763.35,61.61,61.61,4.18,119.95,118.56,883.27,2.76,0.08,0.02,2.56,1.16,0.00,0.09,185.47
2026-04-24T15:42:04.526,1777034524.526342,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":607.45,""cy"":442.16,""w"":71.29,""h"":93.09,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.7536,""depth_m"":null,""depth_valid"":false}]",0.7536,607.45,442.16,71.29,93.09,,1.11,10.00,6.67,1.11,,763.35,53.17,53.17,4.18,119.95,118.56,883.27,2.76,0.08,0.02,2.56,1.16,0.00,0.09,177.03
2026-04-24T15:42:04.627,1777034524.627099,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":607.51,""cy"":442.51,""w"":72.82,""h"":92.09,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.7484,""depth_m"":null,""depth_valid"":false},{""cx"":832.75,""cy"":444.66,""w"":108.65,""h"":109.83,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.5396,""depth_m"":null,""depth_valid"":false}]",0.5396,832.75,444.66,108.65,109.83,,1.00,9.99,6.99,1.00,,763.35,47.49,47.49,4.18,164.17,162.59,960.47,2.76,0.08,0.02,2.56,1.16,0.00,0.09,215.58
2026-04-24T15:42:04.726,1777034524.726297,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":607.51,""cy"":442.51,""w"":72.82,""h"":92.09,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.7484,""depth_m"":null,""depth_valid"":false},{""cx"":832.75,""cy"":444.66,""w"":108.65,""h"":109.83,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.5396,""depth_m"":null,""depth_valid"":false}]",0.5396,832.75,444.66,108.65,109.83,,0.00,10.08,0.00,0.00,,763.35,7.70,36.77,7.70,164.17,162.59,960.47,2.76,0.08,0.02,2.56,1.16,0.00,0.09,175.79
2026-04-24T15:42:04.828,1777034524.828737,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":608.45,""cy"":443.72,""w"":72.77,""h"":90.0,""x1"":286,""y1"":199,""x2"":322,""y2"":244,""conf"":0.7172,""depth_m"":null,""depth_valid"":false},{""cx"":832.87,""cy"":445.14,""w"":105.47,""h"":108.9,""x1"":390,""y1"":195,""x2"":443,""y2"":250,""conf"":0.5497,""depth_m"":null,""depth_valid"":false}]",0.5497,832.87,445.14,105.47,108.90,,0.00,9.92,4.96,0.00,,763.35,78.09,78.09,7.70,184.34,182.67,1079.91,2.76,0.08,0.02,2.56,1.16,0.00,0.09,266.35
2026-04-24T15:42:04.926,1777034524.926386,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":610.03,""cy"":444.48,""w"":74.71,""h"":88.13,""x1"":286,""y1"":200,""x2"":324,""y2"":244,""conf"":0.6899,""depth_m"":null,""depth_valid"":false},{""cx"":830.93,""cy"":445.5,""w"":105.35,""h"":108.65,""x1"":389,""y1"":196,""x2"":442,""y2"":250,""conf"":0.5636,""depth_m"":null,""depth_valid"":false}]",0.5636,830.93,445.50,105.35,108.65,,0.00,10.02,6.68,0.00,,763.35,46.17,46.17,7.70,154.72,153.00,1074.83,2.76,0.08,0.02,2.56,1.16,0.00,0.09,204.81
2026-04-24T15:42:05.026,1777034525.026074,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":610.03,""cy"":444.48,""w"":74.71,""h"":88.13,""x1"":286,""y1"":200,""x2"":324,""y2"":244,""conf"":0.6899,""depth_m"":null,""depth_valid"":false},{""cx"":830.93,""cy"":445.5,""w"":105.35,""h"":108.65,""x1"":389,""y1"":196,""x2"":442,""y2"":250,""conf"":0.5636,""depth_m"":null,""depth_valid"":false}]",0.5636,830.93,445.50,105.35,108.65,,0.00,10.03,5.01,0.00,,763.35,55.43,55.43,7.70,154.72,153.00,1074.83,2.76,0.08,0.02,2.56,1.16,0.00,0.09,214.07
2026-04-24T15:42:05.126,1777034525.126141,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,10.02,6.01,0.00,,763.35,60.76,60.76,7.70,134.43,131.53,1128.22,2.76,0.08,0.02,2.56,1.16,0.00,0.09,199.11
2026-04-24T15:42:05.226,1777034525.226139,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,1.67,10.02,6.68,1.67,514.15,1306.63,8.99,50.23,8.99,132.28,130.99,1221.82,0.38,0.00,0.00,0.32,1.13,0.00,0.11,142.79
2026-04-24T15:42:05.326,1777034525.326211,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,1.43,10.01,5.72,1.43,514.15,1306.63,46.70,46.70,8.99,132.28,130.99,1221.82,0.38,0.00,0.00,0.32,1.13,0.00,0.11,180.50
2026-04-24T15:42:05.426,1777034525.426155,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,1.25,10.01,6.26,1.25,514.15,1306.63,58.15,58.15,8.99,162.74,161.42,1355.98,0.38,0.00,0.00,0.32,1.13,0.00,0.11,222.40
2026-04-24T15:42:05.526,1777034525.526126,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,1.11,10.01,6.67,1.11,514.15,1306.63,27.54,59.57,27.54,127.57,124.80,1336.71,0.38,0.00,0.00,0.32,1.13,0.00,0.11,156.63
2026-04-24T15:42:05.626,1777034525.626372,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":835.73,""cy"":445.6,""w"":93.26,""h"":106.67,""x1"":395,""y1"":196,""x2"":441,""y2"":249,""conf"":0.5074,""depth_m"":null,""depth_valid"":false}]",0.5074,835.73,445.60,93.26,106.67,,1.00,10.01,7.01,1.00,514.15,1306.63,61.42,61.42,27.54,114.26,112.82,1416.49,0.38,0.00,0.00,0.32,1.13,0.00,0.11,177.20
